epoch,training accuracy,training loss,training error,validation accuracy,validation loss,validation error,learning rate,time,test accuracy,test loss,test error
1,0.4608,1.3642,1.2837,0.5200,1.3496,1.1906,0.0010000,229,,,
2,0.5352,1.0856,1.0591,0.5365,1.3101,1.1764,0.0010000,453,,,
3,0.5835,0.9668,0.8952,0.5501,1.2489,1.1560,0.0010000,672,,,
4,0.6233,1.0462,1.0189,0.5671,1.1978,1.1379,0.0010000,888,,,
5,0.6482,1.4163,1.1307,0.5886,1.1416,1.1129,0.0010000,1105,,,
6,0.6618,1.0493,0.9839,0.6236,1.0764,1.0783,0.0010000,1316,,,
7,0.6680,1.3097,1.1408,0.6496,1.0096,1.0326,0.0010000,1526,,,
8,0.6901,0.9704,0.8949,0.6822,0.9365,0.9733,0.0010000,1735,,,
9,0.6922,0.7516,0.7564,0.7097,0.8630,0.9037,0.0010000,1944,,,
10,0.7035,0.7670,0.7309,0.7297,0.7943,0.8301,0.0010000,2222,0.7296,0.7890,0.8254
11,0.7093,0.7292,0.6945,0.7548,0.7375,0.7540,0.0009044,2430,,,
12,0.7257,1.1202,0.8867,0.7638,0.6983,0.7006,0.0009044,2637,,,
13,0.7245,0.5697,0.6530,0.7743,0.6688,0.6646,0.0009044,2844,,,
14,0.7384,0.6896,0.6216,0.7778,0.6463,0.6344,0.0009044,3050,,,
15,0.7402,0.9660,0.6786,0.7838,0.6222,0.6104,0.0009044,3256,,,
16,0.7434,0.7826,0.7934,0.7903,0.6040,0.5916,0.0009044,3462,,,
17,0.7525,0.6814,0.5839,0.7953,0.5909,0.5759,0.0009044,3667,,,
18,0.7441,0.5870,0.6378,0.7993,0.5816,0.5648,0.0009044,3873,,,
19,0.7545,0.6933,0.6682,0.7988,0.5730,0.5522,0.0009044,4078,,,
20,0.7589,0.5606,0.5665,0.7983,0.5635,0.5409,0.0009044,4354,0.8145,0.5645,0.5328
21,0.7674,0.7290,0.7412,0.8023,0.5539,0.5337,0.0008179,4559,,,
22,0.7715,0.6755,0.6512,0.8058,0.5463,0.5269,0.0008179,4764,,,
23,0.7667,0.5517,0.5617,0.8093,0.5411,0.5184,0.0008179,4970,,,
24,0.7676,0.6555,0.6231,0.8088,0.5379,0.5149,0.0008179,5175,,,
25,0.7713,0.5858,0.5944,0.8098,0.5356,0.5127,0.0008179,5379,,,
26,0.7699,0.5988,0.6153,0.8133,0.5320,0.5051,0.0008179,5584,,,
27,0.7877,0.6017,0.5454,0.8173,0.5245,0.4984,0.0008179,5788,,,
28,0.7721,0.7070,0.7208,0.8213,0.5182,0.4913,0.0008179,5993,,,
29,0.7838,0.6166,0.5868,0.8193,0.5087,0.4867,0.0008179,6198,,,
30,0.7853,0.6706,0.6553,0.8203,0.5045,0.4822,0.0008179,6475,0.8357,0.5069,0.4754
31,0.7870,0.6125,0.6257,0.8253,0.4975,0.4769,0.0007397,6680,,,
32,0.7944,0.5995,0.6006,0.8253,0.4930,0.4719,0.0007397,6885,,,
33,0.7945,0.6770,0.6675,0.8248,0.4919,0.4701,0.0007397,7090,,,
34,0.7972,0.4870,0.4806,0.8263,0.4909,0.4673,0.0007397,7295,,,
35,0.7926,0.7878,0.6316,0.8323,0.4881,0.4630,0.0007397,7499,,,
36,0.7947,0.3795,0.4078,0.8323,0.4842,0.4596,0.0007397,7704,,,
37,0.7996,0.5819,0.5143,0.8298,0.4808,0.4573,0.0007397,7908,,,
38,0.7984,0.5226,0.5440,0.8348,0.4776,0.4537,0.0007397,8111,,,
39,0.8047,0.7673,0.5890,0.8308,0.4773,0.4524,0.0007397,8315,,,
40,0.7994,0.6593,0.6289,0.8398,0.4752,0.4494,0.0007397,8590,0.8452,0.4775,0.4440
41,0.8039,0.4318,0.4103,0.8353,0.4745,0.4473,0.0006690,8794,,,
42,0.8039,0.3913,0.4074,0.8383,0.4731,0.4456,0.0006690,8998,,,
43,0.8096,0.5245,0.5270,0.8408,0.4674,0.4433,0.0006690,9202,,,
44,0.8080,0.3905,0.4153,0.8433,0.4637,0.4403,0.0006690,9406,,,
45,0.8069,0.5877,0.5734,0.8413,0.4610,0.4385,0.0006690,9610,,,
46,0.8100,0.5186,0.5289,0.8398,0.4618,0.4368,0.0006690,9814,,,
47,0.8086,0.5721,0.5378,0.8403,0.4626,0.4346,0.0006690,10019,,,
48,0.8105,0.5201,0.5475,0.8403,0.4610,0.4325,0.0006690,10223,,,
49,0.8103,0.3816,0.4158,0.8398,0.4625,0.4321,0.0006690,10427,,,
50,0.8115,0.5569,0.4912,0.8448,0.4572,0.4291,0.0006690,10703,0.8516,0.4637,0.4236
