epoch,training accuracy,training loss,training error,validation accuracy,validation loss,validation error,learning rate,time,test accuracy,test loss,test error
1,0.4308,1.6886,1.3705,0.4994,1.4103,1.2159,0.0010000,254,,,
2,0.5175,1.4333,1.3025,0.5189,1.3514,1.1975,0.0010000,499,,,
3,0.5662,1.0328,0.9771,0.5388,1.2939,1.1747,0.0010000,740,,,
4,0.6224,0.9951,0.9891,0.5586,1.2318,1.1509,0.0010000,981,,,
5,0.6394,1.1458,1.0439,0.5874,1.1656,1.1219,0.0010000,1215,,,
6,0.6663,1.1920,1.0118,0.6134,1.1030,1.0850,0.0010000,1447,,,
7,0.6763,1.0124,0.9234,0.6435,1.0330,1.0446,0.0010000,1679,,,
8,0.6980,0.7676,0.7807,0.6695,0.9638,0.9903,0.0010000,1911,,,
9,0.7029,0.7153,0.6634,0.6995,0.8884,0.9208,0.0010000,2144,,,
10,0.7212,0.5038,0.5985,0.7222,0.8150,0.8469,0.0010000,2448,0.7204,0.8369,0.8564
11,0.7260,0.8527,0.8265,0.7465,0.7551,0.7732,0.0009044,2679,,,
12,0.7312,0.8466,0.7550,0.7598,0.7142,0.7242,0.0009044,2908,,,
13,0.7414,0.9763,0.7947,0.7688,0.6851,0.6905,0.0009044,3138,,,
14,0.7473,0.6609,0.6197,0.7795,0.6604,0.6644,0.0009044,3368,,,
15,0.7560,0.7194,0.6819,0.7908,0.6390,0.6409,0.0009044,3600,,,
16,0.7561,0.8506,0.7236,0.7980,0.6249,0.6267,0.0009044,3833,,,
17,0.7649,0.8451,0.6927,0.8022,0.6086,0.6065,0.0009044,4065,,,
18,0.7641,0.6926,0.7100,0.8073,0.5978,0.5944,0.0009044,4298,,,
19,0.7688,0.6721,0.6423,0.8097,0.5865,0.5840,0.0009044,4529,,,
20,0.7780,0.6876,0.6349,0.8148,0.5762,0.5749,0.0009044,4831,0.8093,0.6035,0.5898
21,0.7894,0.4142,0.4539,0.8205,0.5671,0.5657,0.0008179,5061,,,
22,0.7867,0.4976,0.5723,0.8220,0.5634,0.5602,0.0008179,5290,,,
23,0.7895,0.3514,0.4361,0.8228,0.5604,0.5555,0.0008179,5518,,,
24,0.7936,0.6830,0.5649,0.8252,0.5548,0.5489,0.0008179,5749,,,
25,0.7945,0.7457,0.6915,0.8268,0.5516,0.5447,0.0008179,5979,,,
26,0.7984,0.7139,0.5862,0.8269,0.5510,0.5422,0.0008179,6209,,,
27,0.7958,0.5321,0.5173,0.8296,0.5474,0.5395,0.0008179,6438,,,
28,0.7975,0.5558,0.5177,0.8320,0.5483,0.5371,0.0008179,6665,,,
29,0.8094,0.4630,0.4639,0.8333,0.5418,0.5314,0.0008179,6894,,,
30,0.8045,0.5832,0.4589,0.8337,0.5421,0.5304,0.0008179,7194,0.8313,0.5679,0.5447
31,0.8070,0.6885,0.5812,0.8348,0.5405,0.5287,0.0007397,7425,,,
32,0.8122,0.5934,0.5212,0.8372,0.5405,0.5268,0.0007397,7653,,,
33,0.8157,0.4008,0.3663,0.8368,0.5379,0.5238,0.0007397,7882,,,
34,0.8158,0.4131,0.4070,0.8373,0.5335,0.5183,0.0007397,8111,,,
35,0.8204,0.5038,0.4618,0.8405,0.5292,0.5150,0.0007397,8341,,,
36,0.8185,0.5870,0.5595,0.8414,0.5241,0.5108,0.0007397,8570,,,
37,0.8204,0.3895,0.4187,0.8417,0.5222,0.5088,0.0007397,8799,,,
38,0.8231,0.4822,0.4103,0.8425,0.5198,0.5074,0.0007397,9028,,,
39,0.8219,0.4150,0.4437,0.8439,0.5157,0.5023,0.0007397,9257,,,
40,0.8238,0.4054,0.4064,0.8452,0.5130,0.5006,0.0007397,9558,0.8404,0.5390,0.5148
41,0.8257,0.4653,0.5230,0.8468,0.5112,0.5018,0.0006690,9787,,,
42,0.8288,0.4463,0.3694,0.8470,0.5088,0.4974,0.0006690,10016,,,
43,0.8346,0.5198,0.4659,0.8464,0.5124,0.4983,0.0006690,10243,,,
44,0.8324,0.2704,0.2748,0.8476,0.5122,0.4986,0.0006690,10470,,,
45,0.8236,0.4430,0.4367,0.8471,0.5147,0.5017,0.0006690,10697,,,
46,0.8306,0.3240,0.3707,0.8483,0.5145,0.5011,0.0006690,10926,,,
47,0.8353,0.4359,0.3627,0.8485,0.5136,0.4996,0.0006690,11155,,,
48,0.8363,0.3439,0.3778,0.8491,0.5149,0.4998,0.0006690,11383,,,
49,0.8379,0.3092,0.2941,0.8493,0.5156,0.5009,0.0006690,11612,,,
50,0.8345,0.3472,0.3701,0.8502,0.5147,0.5007,0.0006690,11911,0.8458,0.5464,0.5160
