epoch,training accuracy,training loss,training error,validation accuracy,validation loss,validation error,learning rate,time,test accuracy,test loss,test error
1,0.4692,1.4952,1.3536,0.5290,1.3080,1.1231,0.0010000,219,,,
2,0.5695,0.8651,0.8878,0.5425,1.2711,1.0993,0.0010000,426,,,
3,0.6236,0.8901,0.8485,0.5531,1.2306,1.0700,0.0010000,626,,,
4,0.6498,1.1293,1.0551,0.5726,1.1768,1.0344,0.0010000,820,,,
5,0.6818,0.9723,0.9457,0.6006,1.1116,0.9871,0.0010000,1011,,,
6,0.7036,0.8549,0.8367,0.6261,1.0467,0.9389,0.0010000,1200,,,
7,0.7137,0.8318,0.7656,0.6466,0.9759,0.8801,0.0010000,1384,,,
8,0.7328,0.6398,0.6860,0.6767,0.8995,0.8139,0.0010000,1567,,,
9,0.7398,0.9439,0.8604,0.7112,0.8165,0.7391,0.0010000,1747,,,
10,0.7540,0.7541,0.7401,0.7467,0.7397,0.6642,0.0010000,1966,0.7408,0.7514,0.6536
11,0.7677,0.7981,0.7946,0.7598,0.6871,0.6006,0.0009044,2142,,,
12,0.7702,0.5130,0.5626,0.7778,0.6488,0.5591,0.0009044,2317,,,
13,0.7762,0.5945,0.4935,0.7853,0.6186,0.5284,0.0009044,2492,,,
14,0.7886,0.6870,0.6623,0.7943,0.5976,0.5038,0.0009044,2665,,,
15,0.7869,0.6394,0.6632,0.8023,0.5829,0.4860,0.0009044,2840,,,
16,0.7911,0.4840,0.5281,0.8053,0.5715,0.4717,0.0009044,3011,,,
17,0.7892,0.7207,0.6957,0.8103,0.5647,0.4603,0.0009044,3180,,,
18,0.8068,0.7125,0.6728,0.8153,0.5557,0.4492,0.0009044,3348,,,
19,0.8022,0.4433,0.5207,0.8208,0.5496,0.4401,0.0009044,3517,,,
20,0.8076,0.5217,0.5682,0.8218,0.5483,0.4346,0.0009044,3721,0.8316,0.5504,0.4192
21,0.8128,0.2682,0.3491,0.8253,0.5419,0.4252,0.0008179,3887,,,
22,0.8086,0.4742,0.5165,0.8278,0.5414,0.4187,0.0008179,4052,,,
23,0.8178,0.5426,0.4729,0.8298,0.5350,0.4110,0.0008179,4216,,,
24,0.8225,0.4090,0.4348,0.8343,0.5288,0.4058,0.0008179,4382,,,
25,0.8190,0.5480,0.4998,0.8383,0.5218,0.3999,0.0008179,4546,,,
26,0.8215,0.6054,0.5772,0.8388,0.5197,0.3951,0.0008179,4709,,,
27,0.8252,0.4893,0.4883,0.8373,0.5158,0.3894,0.0008179,4873,,,
28,0.8298,0.6372,0.5449,0.8438,0.5114,0.3840,0.0008179,5036,,,
29,0.8263,0.4745,0.4961,0.8453,0.5114,0.3810,0.0008179,5198,,,
30,0.8284,0.5899,0.5388,0.8488,0.5066,0.3779,0.0008179,5397,0.8526,0.4959,0.3645
31,0.8355,0.4048,0.4363,0.8524,0.5003,0.3737,0.0007397,5560,,,
32,0.8471,0.5291,0.5817,0.8514,0.4934,0.3694,0.0007397,5722,,,
33,0.8332,0.5890,0.5117,0.8504,0.4954,0.3683,0.0007397,5884,,,
34,0.8383,0.4830,0.4516,0.8498,0.4951,0.3660,0.0007397,6044,,,
35,0.8411,0.2414,0.2875,0.8539,0.4947,0.3639,0.0007397,6202,,,
36,0.8400,0.2879,0.3768,0.8524,0.4933,0.3629,0.0007397,6362,,,
37,0.8447,0.3256,0.4034,0.8544,0.4927,0.3619,0.0007397,6519,,,
38,0.8419,0.2437,0.3240,0.8569,0.4912,0.3600,0.0007397,6678,,,
39,0.8410,0.4866,0.5102,0.8574,0.4893,0.3569,0.0007397,6836,,,
40,0.8436,0.3167,0.3547,0.8584,0.4934,0.3537,0.0007397,7030,0.8630,0.4649,0.3390
41,0.8483,0.3393,0.3722,0.8579,0.4895,0.3512,0.0006690,7188,,,
42,0.8524,0.4786,0.4970,0.8594,0.4881,0.3492,0.0006690,7344,,,
43,0.8506,0.4487,0.4080,0.8599,0.4840,0.3458,0.0006690,7501,,,
44,0.8539,0.4036,0.4757,0.8619,0.4808,0.3427,0.0006690,7657,,,
45,0.8526,0.3693,0.3644,0.8639,0.4805,0.3408,0.0006690,7814,,,
46,0.8564,0.3471,0.3295,0.8619,0.4827,0.3402,0.0006690,7966,,,
47,0.8539,0.3791,0.4217,0.8619,0.4798,0.3384,0.0006690,8117,,,
48,0.8632,0.3371,0.3104,0.8629,0.4804,0.3380,0.0006690,8271,,,
49,0.8575,0.2747,0.2479,0.8624,0.4805,0.3371,0.0006690,8422,,,
50,0.8594,0.4768,0.4497,0.8609,0.4728,0.3355,0.0006690,8611,0.8680,0.4575,0.3259
FINAL TEST,,,,,,,,8650,0.8661,0.4569,0.3311
