epoch,training accuracy,training loss,training error,validation accuracy,validation loss,validation error,learning rate,time,test accuracy,test loss,test error
1,0.4359,1.4577,1.3484,0.5028,1.4041,1.1920,0.0010000,315,,,
2,0.5354,1.2469,1.1606,0.5142,1.3643,1.1709,0.0010000,626,,,
3,0.5799,1.0049,0.9804,0.5355,1.2981,1.1388,0.0010000,933,,,
4,0.6265,0.9798,0.8867,0.5570,1.2343,1.0985,0.0010000,1241,,,
5,0.6547,0.8987,0.8990,0.5779,1.1691,1.0520,0.0010000,1551,,,
6,0.6790,0.9862,0.8824,0.6056,1.0993,0.9951,0.0010000,1863,,,
7,0.6982,0.8540,0.8437,0.6299,1.0285,0.9326,0.0010000,2168,,,
8,0.7134,0.6448,0.6737,0.6620,0.9507,0.8570,0.0010000,2471,,,
9,0.7226,0.7115,0.6580,0.6986,0.8678,0.7779,0.0010000,2781,,,
10,0.7368,0.8306,0.7390,0.7263,0.7952,0.6986,0.0010000,3181,0.7192,0.8203,0.7060
11,0.7482,0.6400,0.6150,0.7509,0.7289,0.6254,0.0009044,3508,,,
12,0.7562,0.5735,0.5821,0.7684,0.6845,0.5757,0.0009044,3841,,,
13,0.7625,0.6598,0.5890,0.7831,0.6525,0.5396,0.0009044,4192,,,
14,0.7669,0.6650,0.6539,0.7930,0.6283,0.5135,0.0009044,4536,,,
15,0.7738,0.7495,0.6542,0.8014,0.6105,0.4918,0.0009044,4887,,,
16,0.7788,0.6161,0.6202,0.8094,0.5937,0.4742,0.0009044,5236,,,
17,0.7728,0.5450,0.6046,0.8140,0.5826,0.4598,0.0009044,5583,,,
18,0.7890,0.5885,0.5924,0.8177,0.5715,0.4465,0.0009044,5932,,,
19,0.7816,0.3999,0.4772,0.8211,0.5644,0.4349,0.0009044,6285,,,
20,0.7919,0.6566,0.5708,0.8248,0.5549,0.4252,0.0009044,6725,0.8139,0.6029,0.4444
21,0.8045,0.5983,0.5389,0.8282,0.5479,0.4170,0.0008179,7074,,,
22,0.8073,0.4709,0.4659,0.8297,0.5395,0.4084,0.0008179,7424,,,
23,0.8027,0.4541,0.4945,0.8332,0.5297,0.4012,0.0008179,7772,,,
24,0.8083,0.5199,0.4546,0.8346,0.5251,0.3958,0.0008179,8117,,,
25,0.8060,0.6213,0.6063,0.8379,0.5185,0.3902,0.0008179,8459,,,
26,0.8139,0.4034,0.4073,0.8397,0.5149,0.3860,0.0008179,8802,,,
27,0.8175,0.4325,0.4450,0.8406,0.5100,0.3817,0.0008179,9143,,,
28,0.8199,0.3908,0.4013,0.8426,0.5044,0.3781,0.0008179,9479,,,
29,0.8218,0.4104,0.4088,0.8441,0.5001,0.3751,0.0008179,9814,,,
30,0.8264,0.3390,0.3283,0.8470,0.4973,0.3721,0.0008179,10224,0.8401,0.5367,0.3842
31,0.8276,0.5523,0.5583,0.8492,0.4947,0.3692,0.0007397,10557,,,
32,0.8307,0.3422,0.3522,0.8502,0.4904,0.3655,0.0007397,10883,,,
33,0.8290,0.6933,0.6789,0.8498,0.4893,0.3631,0.0007397,11205,,,
34,0.8305,0.4584,0.4463,0.8532,0.4848,0.3605,0.0007397,11522,,,
35,0.8339,0.3633,0.3703,0.8531,0.4856,0.3589,0.0007397,11831,,,
36,0.8371,0.5384,0.5099,0.8539,0.4851,0.3566,0.0007397,12143,,,
37,0.8366,0.4074,0.4176,0.8557,0.4845,0.3544,0.0007397,12452,,,
38,0.8337,0.5098,0.4866,0.8548,0.4845,0.3534,0.0007397,12758,,,
39,0.8462,0.5518,0.4504,0.8560,0.4837,0.3510,0.0007397,13067,,,
40,0.8362,0.3746,0.3829,0.8571,0.4827,0.3494,0.0007397,13443,0.8492,0.5193,0.3602
41,0.8379,0.3742,0.3847,0.8576,0.4788,0.3467,0.0006690,13750,,,
42,0.8443,0.5335,0.4530,0.8579,0.4790,0.3461,0.0006690,14055,,,
43,0.8401,0.4629,0.4476,0.8572,0.4758,0.3440,0.0006690,14363,,,
44,0.8543,0.4431,0.4267,0.8573,0.4774,0.3431,0.0006690,14673,,,
45,0.8529,0.3742,0.3287,0.8587,0.4753,0.3408,0.0006690,14982,,,
46,0.8498,0.4689,0.4397,0.8586,0.4740,0.3389,0.0006690,15290,,,
47,0.8540,0.2873,0.3468,0.8592,0.4746,0.3375,0.0006690,15652,,,
48,0.8493,0.4505,0.3806,0.8608,0.4731,0.3354,0.0006690,16001,,,
49,0.8554,0.4084,0.3910,0.8614,0.4730,0.3344,0.0006690,16350,,,
50,0.8525,0.4606,0.4310,0.8612,0.4735,0.3335,0.0006690,16781,0.8553,0.5134,0.3464
